TABLE NO.  1
 NMROW       TVKA        TVV2        TVV3        TVCL        KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.0800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.0376E-01  9.5792E-02  0.0000E+00  3.5035E-01  0.0000E+00  0.0000E+00
  1.0900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  9.6940E-02  9.1604E-02  0.0000E+00  3.1030E-01  0.0000E+00  0.0000E+00
  1.1000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  9.1866E-02  6.0283E-02  0.0000E+00  2.7944E-01  0.0000E+00  0.0000E+00
  1.1100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.7678E-02  8.5910E-02  0.0000E+00  2.5530E-01  0.0000E+00  0.0000E+00
  1.1200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.3973E-02  8.9507E-02  0.0000E+00  2.3611E-01  0.0000E+00  0.0000E+00
  1.1300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.0560E-02  9.6578E-02  0.0000E+00  2.2055E-01  0.0000E+00  0.0000E+00
  1.1400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.7350E-02  8.7479E-02  0.0000E+00  2.0768E-01  0.0000E+00  0.0000E+00
  1.1500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.4296E-02  8.7997E-02  0.0000E+00  1.9682E-01  0.0000E+00  0.0000E+00
  1.1600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.1377E-02  4.6984E-02  0.0000E+00  1.8746E-01  0.0000E+00  0.0000E+00
  1.1700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.8579E-02  3.8591E-02  0.0000E+00  1.7924E-01  0.0000E+00  0.0000E+00
  1.1800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.5893E-02  5.4272E-02  0.0000E+00  1.7189E-01  0.0000E+00  0.0000E+00
  1.1900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.3314E-02  6.5101E-02  0.0000E+00  1.6521E-01  0.0000E+00  0.0000E+00
  1.2000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.0837E-02  5.3961E-02  0.0000E+00  1.5907E-01  0.0000E+00  0.0000E+00
  1.2100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.8457E-02  8.9492E-02  0.0000E+00  1.5336E-01  0.0000E+00  0.0000E+00
  1.2200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.6170E-02  6.3617E-02  0.0000E+00  1.4800E-01  0.0000E+00  0.0000E+00
  1.2300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.3972E-02  3.7825E-02  0.0000E+00  1.4294E-01  0.0000E+00  0.0000E+00
  1.2400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  2.0835E+00  2.4311E+00  0.0000E+00  1.5835E+00  0.0000E+00  0.0000E+00
  1.2500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.2609E+00  1.2709E+00  0.0000E+00  1.3826E+00  0.0000E+00  0.0000E+00
  1.2600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.7509E-01  9.3694E-01  0.0000E+00  1.0920E+00  0.0000E+00  0.0000E+00
  1.2700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  3.7785E-01  2.5943E-01  0.0000E+00  8.6260E-01  0.0000E+00  0.0000E+00
  1.2800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  2.3497E-01  1.6938E-01  0.0000E+00  6.9205E-01  0.0000E+00  0.0000E+00
  1.2900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.6609E-01  1.4781E-01  0.0000E+00  5.6596E-01  0.0000E+00  0.0000E+00
  1.3000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.3188E-01  1.2166E-01  0.0000E+00  4.7239E-01  0.0000E+00  0.0000E+00
  1.3100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.1387E-01  1.1404E-01  0.0000E+00  4.0251E-01  0.0000E+00  0.0000E+00
  1.3200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.0346E-01  7.5180E-02  0.0000E+00  3.4989E-01  0.0000E+00  0.0000E+00
  1.3300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  9.6648E-02  1.1754E-01  0.0000E+00  3.0985E-01  0.0000E+00  0.0000E+00
  1.3400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  9.1586E-02  1.0196E-01  0.0000E+00  2.7900E-01  0.0000E+00  0.0000E+00
  1.3500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.7409E-02  9.9965E-02  0.0000E+00  2.5488E-01  0.0000E+00  0.0000E+00
  1.3600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.3714E-02  9.3962E-02  0.0000E+00  2.3570E-01  0.0000E+00  0.0000E+00
  1.3700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.0312E-02  1.1251E-01  0.0000E+00  2.2015E-01  0.0000E+00  0.0000E+00
  1.3800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.7111E-02  7.1365E-02  0.0000E+00  2.0730E-01  0.0000E+00  0.0000E+00
  1.3900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.4067E-02  7.3759E-02  0.0000E+00  1.9645E-01  0.0000E+00  0.0000E+00
  1.4000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.1156E-02  9.0153E-02  0.0000E+00  1.8710E-01  0.0000E+00  0.0000E+00
  1.4100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.8367E-02  7.5169E-02  0.0000E+00  1.7889E-01  0.0000E+00  0.0000E+00
  1.4200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.5690E-02  4.1317E-02  0.0000E+00  1.7155E-01  0.0000E+00  0.0000E+00
  1.4300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.3118E-02  6.7055E-02  0.0000E+00  1.6489E-01  0.0000E+00  0.0000E+00
  1.4400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.0649E-02  5.0273E-02  0.0000E+00  1.5876E-01  0.0000E+00  0.0000E+00
  1.4500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.8276E-02  3.4667E-02  0.0000E+00  1.5306E-01  0.0000E+00  0.0000E+00
  1.4600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.5996E-02  6.9264E-02  0.0000E+00  1.4771E-01  0.0000E+00  0.0000E+00
  1.4700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.3805E-02  4.3499E-02  0.0000E+00  1.4266E-01  0.0000E+00  0.0000E+00
  1.4800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  2.0833E+00  2.8168E+00  0.0000E+00  1.5832E+00  0.0000E+00  0.0000E+00
  1.4900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.2607E+00  1.6965E+00  0.0000E+00  1.3824E+00  0.0000E+00  0.0000E+00
  1.5000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.7494E-01  8.0709E-01  0.0000E+00  1.0918E+00  0.0000E+00  0.0000E+00
  1.5100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  3.7771E-01  3.1509E-01  0.0000E+00  8.6235E-01  0.0000E+00  0.0000E+00
  1.5200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  2.3483E-01  1.5790E-01  0.0000E+00  6.9181E-01  0.0000E+00  0.0000E+00
  1.5300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.6596E-01  1.9528E-01  0.0000E+00  5.6572E-01  0.0000E+00  0.0000E+00
  1.5400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.3176E-01  2.1129E-01  0.0000E+00  4.7216E-01  0.0000E+00  0.0000E+00
  1.5500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.1375E-01  1.1973E-01  0.0000E+00  4.0229E-01  0.0000E+00  0.0000E+00
  1.5600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  1.0334E-01  5.4238E-02  0.0000E+00  3.4968E-01  0.0000E+00  0.0000E+00
  1.5700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  9.6536E-02  9.6336E-02  0.0000E+00  3.0964E-01  0.0000E+00  0.0000E+00
  1.5800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  9.1478E-02  9.9182E-02  0.0000E+00  2.7880E-01  0.0000E+00  0.0000E+00
  1.5900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.7306E-02  9.9519E-02  0.0000E+00  2.5469E-01  0.0000E+00  0.0000E+00
  1.6000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.3615E-02  5.0620E-02  0.0000E+00  2.3551E-01  0.0000E+00  0.0000E+00
  1.6100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  8.0216E-02  6.8211E-02  0.0000E+00  2.1997E-01  0.0000E+00  0.0000E+00
  1.6200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.7019E-02  4.4921E-02  0.0000E+00  2.0713E-01  0.0000E+00  0.0000E+00
  1.6300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.3978E-02  7.1685E-02  0.0000E+00  1.9628E-01  0.0000E+00  0.0000E+00
  1.6400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  7.1072E-02  5.4460E-02  0.0000E+00  1.8694E-01  0.0000E+00  0.0000E+00
  1.6500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.8285E-02  4.3899E-02  0.0000E+00  1.7873E-01  0.0000E+00  0.0000E+00
  1.6600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.5611E-02  7.3486E-02  0.0000E+00  1.7140E-01  0.0000E+00  0.0000E+00
  1.6700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.3043E-02  8.4289E-02  0.0000E+00  1.6474E-01  0.0000E+00  0.0000E+00
  1.6800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  6.0577E-02  6.0157E-02  0.0000E+00  1.5862E-01  0.0000E+00  0.0000E+00
  1.6900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.8206E-02  9.6113E-02  0.0000E+00  1.5292E-01  0.0000E+00  0.0000E+00
  1.7000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.5929E-02  7.6385E-02  0.0000E+00  1.4758E-01  0.0000E+00  0.0000E+00
  1.7100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  4.0487E+01  1.5006E+02  2.1958E+01  8.4865E+00  5.3741E-02  6.9904E-02  0.0000E+00  1.4252E-01  0.0000E+00  0.0000E+00
  1.7200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.7300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.7400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.3099E+00  1.2144E+00  0.0000E+00  1.4163E+00  0.0000E+00  0.0000E+00
  1.7500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.5849E+00  2.0455E+00  0.0000E+00  1.8846E+00  0.0000E+00  0.0000E+00
  1.7600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.4452E+00  1.5182E+00  0.0000E+00  1.8979E+00  0.0000E+00  0.0000E+00
  1.7700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.1792E+00  9.6073E-01  0.0000E+00  1.7166E+00  0.0000E+00  0.0000E+00
  1.7800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  9.1044E-01  7.8459E-01  0.0000E+00  1.4729E+00  0.0000E+00  0.0000E+00
  1.7900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.8336E-01  5.4336E-01  0.0000E+00  1.2299E+00  0.0000E+00  0.0000E+00
  1.8000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.0722E-01  5.3810E-01  0.0000E+00  1.0141E+00  0.0000E+00  0.0000E+00
  1.8100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  3.7708E-01  4.0273E-01  0.0000E+00  8.3369E-01  0.0000E+00  0.0000E+00
  1.8200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.8379E-01  1.6844E-01  0.0000E+00  6.8804E-01  0.0000E+00  0.0000E+00
  1.8300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.1816E-01  2.2226E-01  0.0000E+00  5.7293E-01  0.0000E+00  0.0000E+00
  1.8400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.7245E-01  9.8905E-02  0.0000E+00  4.8311E-01  0.0000E+00  0.0000E+00
  1.8500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.4071E-01  1.0653E-01  0.0000E+00  4.1349E-01  0.0000E+00  0.0000E+00
  1.8600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.1857E-01  1.6421E-01  0.0000E+00  3.5963E-01  0.0000E+00  0.0000E+00
  1.8700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.0296E-01  1.9945E-02  0.0000E+00  3.1786E-01  0.0000E+00  0.0000E+00
  1.8800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  9.1724E-02  7.3461E-02  0.0000E+00  2.8527E-01  0.0000E+00  0.0000E+00
  1.8900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.3423E-02  1.1525E-01  0.0000E+00  2.5961E-01  0.0000E+00  0.0000E+00
  1.9000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.7080E-02  1.0882E-01  0.0000E+00  2.3916E-01  0.0000E+00  0.0000E+00
  1.9100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.2048E-02  9.1277E-02  0.0000E+00  2.2260E-01  0.0000E+00  0.0000E+00
  1.9200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.7902E-02  7.5946E-02  0.0000E+00  2.0896E-01  0.0000E+00  0.0000E+00
  1.9300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.4363E-02  7.4835E-02  0.0000E+00  1.9751E-01  0.0000E+00  0.0000E+00
  1.9400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.1248E-02  5.8077E-02  0.0000E+00  1.8772E-01  0.0000E+00  0.0000E+00
  1.9500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.8439E-02  7.1278E-02  0.0000E+00  1.7918E-01  0.0000E+00  0.0000E+00
  1.9600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.5859E-02  6.4700E-02  0.0000E+00  1.7160E-01  0.0000E+00  0.0000E+00
  1.9700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.3456E-02  4.5871E-02  0.0000E+00  1.6477E-01  0.0000E+00  0.0000E+00
  1.9800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.3456E-02  4.5445E-02  0.0000E+00  1.6477E-01  0.0000E+00  0.0000E+00
  1.9900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.0613E-01  7.7991E-01  0.0000E+00  8.6665E-01  0.0000E+00  0.0000E+00
  2.0000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.4150E-01  8.7714E-01  0.0000E+00  1.0950E+00  0.0000E+00  0.0000E+00
  2.0100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.6962E-01  7.7357E-01  0.0000E+00  1.0963E+00  0.0000E+00  0.0000E+00
  2.0200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.3470E-01  7.4048E-01  0.0000E+00  1.0005E+00  0.0000E+00  0.0000E+00
  2.0300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.9845E-01  5.1839E-01  0.0000E+00  8.7386E-01  0.0000E+00  0.0000E+00
  2.0400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  3.8314E-01  4.4766E-01  0.0000E+00  7.4775E-01  0.0000E+00  0.0000E+00
  2.0500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.9337E-01  2.3003E-01  0.0000E+00  6.3547E-01  0.0000E+00  0.0000E+00
  2.0600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.2668E-01  3.5012E-01  0.0000E+00  5.4104E-01  0.0000E+00  0.0000E+00
  2.0700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.7847E-01  1.9622E-01  0.0000E+00  4.6416E-01  0.0000E+00  0.0000E+00
  2.0800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.4416E-01  9.7648E-02  0.0000E+00  4.0270E-01  0.0000E+00  0.0000E+00
  2.0900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.1987E-01  1.9849E-01  0.0000E+00  3.5403E-01  0.0000E+00  0.0000E+00
  2.1000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.0263E-01  1.5381E-01  0.0000E+00  3.1559E-01  0.0000E+00  0.0000E+00
  2.1100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  9.0244E-02  1.0113E-01  0.0000E+00  2.8515E-01  0.0000E+00  0.0000E+00
  2.1200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.1172E-02  1.0608E-01  0.0000E+00  2.6088E-01  0.0000E+00  0.0000E+00
  2.1300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.4343E-02  6.8499E-02  0.0000E+00  2.4131E-01  0.0000E+00  0.0000E+00
  2.1400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.9030E-02  5.2236E-02  0.0000E+00  2.2531E-01  0.0000E+00  0.0000E+00
